ids,x,y,z,fx,fy,fz,marker
2696,-0.002706706,0.4749956,0.01867174,0.006428826318244777,5.99840869218159e-07,0.10451021301106216,Wing
2697,-0.05558913,0.4725564,0.02087238,0.001453385009248096,1.905377127617765e-07,0.08587761761016163,Wing
2698,-0.08167064,0.4816151,0.0209125,-0.0010181344438319763,-6.273861274943144e-05,0.06509114118674038,Wing
2699,-0.1042524,0.4675192,0.02012325,-0.004291823446232222,-2.3089379023619326e-05,0.07555485485676647,Wing
2700,-0.1006422,0.4933633,0.02031239,-0.0028401133691599283,2.8095212688926195e-05,0.05900968201422687,Wing
2701,-0.1293409,0.4732107,0.01793768,-0.01040634184595702,-5.718460960373272e-05,0.08362812518099455,Wing
2702,-0.1480294,0.463435,0.0148576,-0.00929591435720277,4.523427089112927e-05,0.04288804168291831,Wing
2703,-0.1449462,0.4810926,0.01549029,-0.004911915578839999,-6.503308576232789e-05,0.025267353537443114,Wing
2704,-0.1749651,0.4932345,-0.0005678015,0.01270667207258718,0.00030303955761484184,0.0017160966771839641,Wing
2705,-0.1718839,0.4907769,-0.005655956,0.0028617242495610857,4.221468864399526e-05,0.003166176895284058,Wing
2706,-0.1747764,0.4813837,-0.001464415,0.012137955480247946,-8.302050950804682e-05,0.0028083850524603157,Wing
2707,-0.1675171,0.4800616,-0.008512621,-0.001991656813606019,1.7536482453641236e-05,-0.0038578580245542675,Wing
2708,-0.1749328,0.4687231,-0.0007918219,0.004683322806987099,-0.00017067628640575936,0.00045004579916798173,Wing
2709,-0.1677341,0.4689593,-0.00839734,-0.0017014280701669823,2.073898298710896e-05,-0.003208067023311913,Wing
2710,-0.1749779,0.4560026,0.0004511114,0.015422528329606455,0.00014578213038704123,-0.001202540626440018,Wing
2711,-0.174982,0.4595743,0.0004062686,0.005637021751252771,-0.00010750444402497089,-0.00023519236545799997,Wing
2712,-0.1746481,0.4962449,-0.001849742,0.008474350821165705,9.700621777597167e-05,0.0015730388026126657,Wing
2713,-0.1711707,0.483879,-0.006240317,0.0002448659474429929,-4.8462992878564665e-06,0.0003116211593825738,Wing
2714,-0.1731031,0.4713171,-0.00441864,0.009400227834251807,4.9504612129738674e-05,0.007486240548966688,Wing
2715,-0.1674969,0.4546265,-0.00852325,-0.004384179909877528,3.48437496211303e-05,-0.0084154319731492,Wing
2716,-0.1696069,0.4939004,-0.007314865,-0.003025528150358951,-0.00019010114709403316,-0.004926205312824534,Wing
2717,-0.148295,0.465753,-0.01480013,-0.008212105790493801,0.0001043454927181999,-0.03817711954567379,Wing
2718,-0.1461718,0.484381,-0.01524608,-0.00849193748847626,-0.00010644849406125327,-0.041630578460500056,Wing
2719,-0.1281482,0.4703719,-0.01808323,-0.007158816924671963,4.394711869380127e-05,-0.05938599513399248,Wing
2720,-0.1068733,0.4855223,-0.01996889,-0.003950972741447623,4.8309964398019526e-05,-0.06395779177211182,Wing
2721,-0.05860279,0.470359,-0.02091972,0.0011332891749999965,-2.8337694487996974e-05,-0.08577213326829995,Wing
2722,-0.06184714,0.445488,-0.02095917,0.0006378650538085148,2.78222532458554e-06,-0.06366931965233488,Wing
2723,-0.004057179,0.4746922,-0.01875487,0.005864688866155168,-6.662587332578631e-07,-0.09686387666820986,Wing
2724,0.03235181,0.4767496,-0.01613335,0.004564196189846098,-2.4710060637960126e-08,-0.05649915881928901,Wing
2725,0.0611306,0.4804143,-0.01357935,0.002596492488115846,1.0980821988960001e-05,-0.027424206805806976,Wing
2726,0.07981087,0.4696157,-0.01172632,0.001699599552677891,-8.104298915767214e-06,-0.016581321451042484,Wing
2727,0.1044667,0.4735042,-0.009060666,0.0013978160398900497,2.36793702234894e-07,-0.012399790392799587,Wing
2728,0.1261168,0.4662657,-0.006514867,0.00022580377490172046,2.4888957463267913e-08,-0.0018566206701465017,Wing
2729,0.1282156,0.4842321,-0.006257612,-9.650471145023252e-05,-2.8996203075100246e-08,0.0007883956488891857,Wing
2730,0.1445703,0.4718413,-0.004187091,-0.0016985001755372492,8.913470609505976e-07,0.01306545773551249,Wing
2731,0.1464042,0.4876889,-0.003947435,-5.6408728801766637e-05,3.845574713329301e-08,0.00043147106444999976,Wing
2732,0.1614287,0.4822248,-0.001924197,-0.002876645567111024,2.6307934355856174e-07,0.020829368397569974,Wing
2733,0.1603287,0.4258378,0.002076044,0.00031323095481649107,-3.660934679598877e-07,0.002282754834227497,Wing
2734,0.1452421,0.4181794,0.004099469,-0.001547154053830728,-8.2783775066994e-07,-0.011888913387961985,Wing
2735,0.1478222,0.4360871,0.003761054,-0.0030644211350460268,9.777411593399405e-07,-0.023361996936015386,Wing
2736,0.1254823,0.416034,0.006592266,-5.1801359952947976e-05,-1.6240261690265057e-07,-0.00042775619950988843,Wing
2737,0.1269542,0.4332417,0.00641245,0.00024539451660895463,-5.493331302579589e-07,0.002011244122469087,Wing
2738,0.1002506,0.4221687,0.009534004,0.00205312674242689,-2.2040054127625284e-06,0.018533105110820687,Wing
2739,0.1077702,0.4388344,0.008684728,0.0002966699518877357,2.6167798019989636e-07,0.0026001104083458247,Wing
2740,0.07024816,0.4241342,0.01269321,0.002745944437859663,-6.950301851456041e-09,0.027919783277337167,Wing
2741,0.03581235,0.4247766,0.01584686,0.0045009343919762725,-1.562864650431898e-08,0.05441111252850863,Wing
2742,-0.002802051,0.4247745,0.01867765,0.006421583720009956,8.200958055551581e-08,0.10450237396930305,Wing
2743,-0.05557011,0.4226493,0.02087205,0.0015079903132348053,-4.5391512541768415e-07,0.08895149637986728,Wing
2744,-0.08165674,0.4316441,0.02091272,-0.0010703610018297583,-6.596876815296673e-05,0.06865399426718971,Wing
2745,-0.1042495,0.4175227,0.02012342,-0.004225663990471541,-2.2694754025407765e-05,0.0744077819880957,Wing
2746,-0.1006246,0.4433799,0.02031325,-0.0028759887535102784,2.9103302613952687e-05,0.05982792634505245,Wing
2747,-0.1293402,0.4232114,0.01793776,-0.008956809630756818,-4.921587997856471e-05,0.07198254987660789,Wing
2748,-0.1480293,0.4134351,0.01485762,-0.008262415035406919,4.020573856673086e-05,0.038120218523869334,Wing
2749,-0.144946,0.4310927,0.01549032,-0.0057067560874681,-7.556046768071722e-05,0.02935642437548744,Wing
2750,-0.1749652,0.4432346,-0.0005672095,0.01206314424745807,0.0002872001423560408,0.0016270553147986699,Wing
2751,-0.1718865,0.4407769,-0.005653618,0.003790381792186265,5.5791949254113e-05,0.004191203784624985,Wing
2752,-0.1747766,0.4313836,-0.00146377,0.012572378532457377,-8.57901914915838e-05,0.0029064410710999654,Wing
2753,-0.1675211,0.430059,-0.008510505,-0.0013100054793484725,1.1458996564772874e-05,-0.002536552411419123,Wing
2754,-0.1749329,0.418723,-0.0007916484,0.008981588593038933,-0.0003272337741584077,0.0008626604184533327,Wing
2755,-0.1677358,0.418956,-0.008396417,-0.0015516499152265733,1.881756076768978e-05,-0.002925219866367498,Wing
2756,-0.1749779,0.4060025,0.0004510086,0.016389660242429917,0.000154875383056002,-0.0012772304475350148,Wing
2757,-0.174982,0.4095742,0.0004062033,0.0033069535461058585,-6.302378628582394e-05,-0.00013786803973665936,Wing
2758,-0.1746483,0.446245,-0.001849305,0.010507336330057276,0.00012007696962595919,0.0019494976407573071,Wing
2759,-0.1711737,0.4338781,-0.006238058,0.0018488876027175517,-3.6481375616809105e-05,0.0023517532901350113,Wing
2760,-0.1731035,0.4213166,-0.004418077,0.009809263445549958,5.159085848302005e-05,0.007810700533117276,Wing
2761,-0.167494,0.4046246,-0.008524811,-0.002748049362416153,2.180218684568136e-05,-0.00527668525706885,Wing
2762,-0.16961,0.4439004,-0.007312941,-0.0008751514580009985,-5.4886855026999516e-05,-0.0014243039996999973,Wing
2763,-0.1482627,0.4157216,-0.01480713,-0.007201593413594329,9.229314311759848e-05,-0.03354250252060375,Wing
2764,-0.1462243,0.434337,-0.0152354,-0.01184497064878986,-0.0001538822851801986,-0.057986783139828586,Wing
2765,-0.1280105,0.4202571,-0.01809972,-0.007886445227492432,3.425892637954856e-05,-0.06584430009264092,Wing
2766,-0.1070892,0.4351021,-0.01995552,-0.0035471579490616756,-1.0385033913505321e-05,-0.0575317827341143,Wing
2767,-0.04850344,0.4215251,-0.02072256,0.003182200845395833,-1.920925894375276e-05,-0.1318419736558333,Wing
2768,-0.00864273,0.4245119,-0.01902808,0.007328224730385768,6.689570169197319e-07,-0.12901024217414725,Wing
2769,0.03113576,0.4266798,-0.01623261,0.004632857212307496,2.0746272289670872e-08,-0.05803381023186617,Wing
2770,0.06079726,0.4303683,-0.01361107,0.0026689409686409585,1.1162191346381171e-05,-0.028260712544860563,Wing
2771,0.07976309,0.4196572,-0.01173124,0.0012084121155937501,-5.6362446494998324e-06,-0.01179297620441625,Wing
2772,0.104461,0.4235108,-0.00906132,0.0020371981633642245,3.7697909112591665e-07,-0.0180724267960472,Wing
2773,0.1261158,0.4162661,-0.006514983,-0.0002946374014090085,-3.387796938171995e-08,0.002422598700816251,Wing
2774,0.1282085,0.4342244,-0.006258483,6.42831528477261e-05,1.83997015065852e-08,-0.0005251776074721502,Wing
2775,0.1445692,0.4218379,-0.004187236,-0.0007259729777441569,3.8025145848009555e-07,0.005584480077035744,Wing
2776,0.1463965,0.4376712,-0.003948443,-0.0011319431881284788,7.699898753998897e-07,0.008658508030379377,Wing
2777,0.1614291,0.432213,-0.001924149,-0.0020477920404933514,1.8166237299348995e-07,0.014827815694043126,Wing
2778,0.160329,0.3758381,0.002075992,-0.0015921195548945775,1.859982329498912e-06,-0.011602930974936667,Wing
2779,0.1452442,0.3681816,0.004099199,-0.0019898942812202653,-1.0673498755331515e-06,-0.01529090270795999,Wing
2780,0.1478231,0.3860878,0.003760942,-0.001947174761598251,6.199034229993728e-07,-0.014844418488365008,Wing
2781,0.1254879,0.3660423,0.006591583,-0.0001959817493651925,-6.149261563420263e-07,-0.0016183040771062208,Wing
2782,0.1269575,0.3832448,0.006412041,2.087683683916954e-05,-4.6773209972644746e-08,0.00017110331399751015,Wing
2783,0.1002562,0.3721866,0.009533376,0.0018576115676371,-1.9943135019591914e-06,0.016768363736495383,Wing
2784,0.1077745,0.3888359,0.00868424,0.0004792415451926073,4.218556403148519e-07,0.004200175704336907,Wing
2785,0.07021005,0.3740784,0.01269699,0.003029206317781705,-1.6072876742487634e-07,0.030805149810448674,Wing
2786,0.03578884,0.3746305,0.01584883,0.004451527350757666,3.2618727076737864e-07,0.05382180176354154,Wing
2787,-0.002775558,0.3745121,0.01867601,0.006826420791735751,-2.406310413388852e-07,0.11106915644957553,Wing
2788,-0.05555853,0.3726483,0.02087184,0.0014350098636278254,-8.202872216705347e-07,0.08459316767865795,Wing
2789,-0.08165428,0.3816443,0.02091276,-0.0010735599064904747,-6.628308822989984e-05,0.06888909148251497,Wing
2790,-0.1042509,0.3675249,0.02012334,-0.004286279345941474,-2.294174713737767e-05,0.07546911065382433,Wing
2791,-0.1006239,0.3933804,0.02031328,-0.003006932967556223,3.039623269120095e-05,0.06255550650306964,Wing
2792,-0.1293406,0.3732118,0.01793772,-0.009292673918180538,-5.103870221876868e-05,0.07468066355773367,Wing
2793,-0.1480294,0.3634352,0.0148576,-0.00881355158228457,4.2905046697097114e-05,0.04066257027860219,Wing
2794,-0.1449461,0.3810928,0.01549031,-0.00452685961523575,-5.992557058799825e-05,0.023286741667247497,Wing
2795,-0.1749651,0.3932345,-0.0005678014,0.01311670545347638,0.0003128183983656954,0.0017714734381664937,Wing
2796,-0.1718839,0.3907769,-0.005655956,6.54007401069624e-05,9.647580754531935e-07,7.235858253577628e-05,Wing
2797,-0.1747764,0.3813837,-0.001464415,0.014316841523695929,-9.792338648871688e-05,0.0033125184753758086,Wing
2798,-0.1675171,0.3800616,-0.008512621,-0.0028527361620628577,2.511826199630563e-05,-0.005525776840450882,Wing
2799,-0.1749328,0.3687231,-0.0007918219,0.009142810332758076,-0.00033319525029948323,0.0008785820564639769,Wing
2800,-0.1677341,0.3689593,-0.00839734,-0.0004327200551291188,5.274495007375112e-06,-0.0008158998687785831,Wing
2801,-0.1749779,0.3560026,0.0004511113,0.017219165497871294,0.0001627645603432464,-0.0013426298768500033,Wing
2802,-0.174982,0.3595743,0.0004062686,0.006880522309862166,-0.00013121935399072466,-0.000287074722308661,Wing
2803,-0.1746481,0.3962449,-0.001849742,0.007938963336340487,9.08774105315855e-05,0.0014736582155166571,Wing
2804,-0.1711707,0.383879,-0.006240317,0.00030060778913737783,-5.94952188997102e-06,0.00038255930948598126,Wing
2805,-0.1731031,0.3713171,-0.00441864,0.00986992885084322,5.197820820137611e-05,0.00786030539699998,Wing
2806,-0.1674969,0.3546265,-0.00852325,-0.004784486518284284,3.802523019942134e-05,-0.009183820383455842,Wing
2807,-0.1696069,0.3939004,-0.007314865,-0.002427424706941782,-0.00015252088175721752,-0.003952365304021199,Wing
2808,-0.148295,0.365753,-0.01480013,-0.008559016076657657,0.00010875343943275424,-0.039789864900444116,Wing
2809,-0.1461718,0.384381,-0.01524608,-0.00808565655765465,-0.0001013556641492983,-0.03963884098121146,Wing
2810,-0.1281482,0.3703719,-0.01808323,-0.007235738309965712,4.441932985455118e-05,-0.06002409680090497,Wing
2811,-0.1068733,0.3855223,-0.01996889,-0.004016685385795872,4.911364921004724e-05,-0.06502152972325898,Wing
2812,-0.05860287,0.3703591,-0.02091972,0.0011096519606949992,-2.774824055899812e-05,-0.08398403808476462,Wing
2813,-0.06184731,0.3454884,-0.02095917,0.0006630196767921847,2.897469291860325e-06,-0.06618329321747332,Wing
2814,-0.004056961,0.3746935,-0.01875486,0.006971620046506664,-7.980982675823904e-07,-0.11514569649900748,Wing
2815,0.03235271,0.3767504,-0.01613327,0.0049347353218165465,-1.9593113821463453e-08,-0.061085282775829586,Wing
2816,0.06113337,0.3804167,-0.01357908,0.0024861620390945072,1.0522234805235844e-05,-0.026258417792324545,Wing
2817,0.07981245,0.369618,-0.01172615,0.001715978296494933,-8.179219534026867e-06,-0.01674104489661866,Wing
2818,0.1044668,0.3735071,-0.009060659,0.0014870248246883334,2.498507743332287e-07,-0.013191181212266662,Wing
2819,0.1261144,0.3662664,-0.006515156,-0.00026397607786859235,-2.8276641025065512e-08,0.0021705007621286693,Wing
2820,0.1282101,0.3842246,-0.006258291,-0.00019282945662995655,-5.474011829988916e-08,0.0015753533461809097,Wing
2821,0.1445688,0.37184,-0.004187281,-0.00017169723064199973,9.031125590648921e-08,0.0013207648744382543,Wing
2822,0.1463969,0.3876716,-0.003948388,-0.002288987525276689,1.563514160096356e-06,0.01750893056856464,Wing
2823,0.1614292,0.382214,-0.001924123,9.514531625625011e-05,-8.45441854166755e-09,-0.0006889359352916673,Wing
2824,0.1603332,0.32584,0.002075417,-0.0012519469662137486,1.4564516164006254e-06,-0.009123556107952496,Wing
2825,0.1452667,0.3181921,0.004096259,-0.0014983898782378944,-8.123458203199806e-07,-0.011512406240450985,Wing
2826,0.1478346,0.3360943,0.003759418,-0.0016328835117559344,5.095028783084838e-07,-0.012447449362251678,Wing
2827,0.1255753,0.3160893,0.00658093,-0.00025016280232022014,-7.813014411004123e-07,-0.002064730340765548,Wing
2828,0.1270084,0.3332822,0.006405815,-0.00023404310107162505,5.114143384500552e-07,-0.0019176793685250007,Wing
2829,0.1004765,0.3223552,0.009508822,0.0010128403247175986,-9.453931867948712e-07,0.009134563506274725,Wing
2830,0.1078345,0.3389079,0.008677365,0.0006394550856924132,6.295803661997982e-07,0.005603288468652631,Wing
2831,0.07048958,0.3243093,0.01266927,0.00248329313688995,3.4888797513108413e-07,0.025231011902151775,Wing
2832,0.03546907,0.323267,0.01587554,0.004978639311659022,-3.6992981939801717e-06,0.060265219756826804,Wing
2833,-0.002605365,0.3238105,0.01866546,0.007561347954792367,-1.4266536916067994e-06,0.12276679028492458,Wing
2834,-0.05580099,0.3227833,0.02087603,0.0014091354725798333,5.083073873688507e-06,0.0846111878002424,Wing
2835,-0.08171453,0.3316765,0.02091179,-0.001073861988348439,-6.432313447934597e-05,0.06836571817948918,Wing
2836,-0.1042726,0.3175297,0.02012212,-0.004083824208570308,-2.1662193054733556e-05,0.071816343565299,Wing
2837,-0.1006373,0.3433897,0.02031263,-0.0031387650606149752,3.2136432105536545e-05,0.0652457176273196,Wing
2838,-0.1293441,0.3232129,0.01793728,-0.008438880448169558,-4.627449076139942e-05,0.06780751172133287,Wing
2839,-0.14803,0.3134352,0.01485746,-0.009301780806911993,4.525263517500134e-05,0.04291371727433999,Wing
2840,-0.1449468,0.3310931,0.01549017,-0.004739594878921809,-6.273458212428153e-05,0.02438011302731487,Wing
2841,-0.1749652,0.3432346,-0.0005672095,0.012497566238450422,0.00029754301310790945,0.0016856494842560042,Wing
2842,-0.1718865,0.3407769,-0.005653618,-0.00012899667492867952,-1.898746860263274e-06,-0.00014263770455838967,Wing
2843,-0.1747766,0.3313836,-0.00146377,0.011456035909515251,-7.817263631226079e-05,0.002648369148407457,Wing
2844,-0.1675211,0.330059,-0.008510505,-0.0033714020613998786,2.9490628282916267e-05,-0.006528016991929258,Wing
2845,-0.1749329,0.318723,-0.0007916487,0.004353056480794914,-0.00015859855141076273,0.00041810091207465855,Wing
2846,-0.1677358,0.318956,-0.008396417,-0.0024781094996463955,3.0053155445038794e-05,-0.004671810998256747,Wing
2847,-0.1749779,0.3060025,0.000451008,0.010461480333387329,9.885655110870452e-05,-0.00081525347714999,Wing
2848,-0.174982,0.3095742,0.0004062026,0.008721329862508386,-0.00016621075266529342,-0.00036359541261665366,Wing
2849,-0.1746483,0.346245,-0.001849305,0.008726809931469933,9.97292613614209e-05,0.001619144456628001,Wing
2850,-0.1711737,0.3338781,-0.006238058,-0.0004657047352377051,9.189065548258068e-06,-0.0005923684283008537,Wing
2851,-0.1731035,0.3213166,-0.004418077,0.01080860400297401,5.684675005220937e-05,0.00860643315439855,Wing
2852,-0.167494,0.3046246,-0.008524811,-0.0015413210994788837,1.222837226274714e-05,-0.002959577958555513,Wing
2853,-0.16961,0.3439004,-0.007312941,-0.0012004160832247508,-7.528646947870367e-05,-0.0019536703195885746,Wing
2854,-0.1482627,0.3157216,-0.01480713,-0.005680365062910858,7.279566709963296e-05,-0.02645717959892608,Wing
2855,-0.1462243,0.334337,-0.0152354,-0.010067220699933415,-0.00013079201073119972,-0.049283876395403076,Wing
2856,-0.1280105,0.3202571,-0.01809971,-0.0060341230879387,2.621191827240248e-05,-0.0503791636241905,Wing
2857,-0.1070892,0.3351021,-0.01995551,-0.003569073974346217,-1.0448871420397054e-05,-0.05788699321345505,Wing
2858,-0.04850455,0.3215278,-0.02072259,0.002975267003487885,-1.7948090665877863e-05,-0.12327756715917332,Wing
2859,-0.00864275,0.3245232,-0.01902808,0.0075891006535023335,6.691418193250164e-07,-0.13360327649595688,Wing
2860,0.03113717,0.3266822,-0.01623249,0.004201979657151,1.1598374174151935e-08,-0.05263565057213801,Wing
2861,0.06079829,0.3303683,-0.01361097,0.0029300965258583327,1.2255512099416543e-05,-0.031025746299625,Wing
2862,0.07976608,0.319652,-0.01173093,0.0026057267670614257,-1.2187919249416201e-05,-0.02542909358729675,Wing
2863,0.10446,0.3234886,-0.009061431,0.001622543559636344,2.640278067037978e-07,-0.014394010348960458,Wing
2864,0.1260697,0.3163062,-0.006520611,-0.0004692970794495857,-1.0891694853994645e-07,0.003859188352237411,Wing
2865,0.1281893,0.3342498,-0.00626085,0.00032078408654658344,9.79909184332972e-08,-0.0026209248396916675,Wing
2866,0.1445146,0.3219455,-0.004194347,-0.0013950088445692235,7.805230522795567e-07,0.01073241158219192,Wing
2867,0.1463832,0.3377154,-0.003950184,-0.0007300018309670666,5.031284422667724e-07,0.005584188739479997,Wing
2868,0.161429,0.332328,-0.001924153,-0.0027164902617775894,2.639044110191888e-07,0.01967016271951213,Wing
2869,0.1603471,0.2758387,0.002073504,-0.001536375616758537,1.7743435391919224e-06,-0.011195081673303825,Wing
2870,0.1453294,0.2681742,0.00408808,-0.0024094845486270352,-1.2155924176940147e-06,-0.018505380157728672,Wing
2871,0.147888,0.2860983,0.003752391,-0.0019805139288992294,5.579422073341513e-07,-0.015092176081607206,Wing
2872,0.1258339,0.2659986,0.006549387,0.0004037661392417716,1.1320238359705906e-06,0.0033277485249527433,Wing
2873,0.1272441,0.28329,0.006376927,0.0005769879523828374,-1.125160370319685e-06,0.0047218632365321105,Wing
2874,0.1014782,0.2721864,0.009396935,0.0010541572189486242,-1.1075930834535385e-06,0.009460094074860377,Wing
2875,0.1083248,0.2889446,0.008621175,0.0007304993177457661,7.20207338241698e-07,0.006387172292491361,Wing
2876,0.07375211,0.274393,0.01234332,0.0028020774957381203,6.609723931135287e-08,0.027992136898125877,Wing
2877,0.04532771,0.2753194,0.01502924,0.0031080391060139966,6.773903406408569e-07,0.035431274180768954,Wing
2878,-0.006240629,0.2751967,0.01888672,0.0054870443720175,-9.558425942887988e-07,0.09269741701684453,Wing
2879,-0.05595539,0.2727777,0.02087867,0.001353563032456765,-3.7405911444024153e-07,0.08239992414039106,Wing
2880,-0.08177785,0.28167,0.02091077,-0.001194549050935223,-7.14133637236815e-05,0.07534779507377795,Wing
2881,-0.1042877,0.2675273,0.02012127,-0.0036210239772327493,-1.9325697015851187e-05,0.06362110936429774,Wing
2882,-0.1006591,0.2933902,0.02031157,-0.002788644433739909,2.836605432465068e-05,0.057884122565493225,Wing
2883,-0.1293468,0.2732133,0.01793695,-0.009962167754659228,-5.457539268856842e-05,0.08003606233280197,Wing
2884,-0.1480306,0.2634353,0.01485733,-0.008474502613193833,4.12157562311015e-05,0.03909575077173233,Wing
2885,-0.1449474,0.2810932,0.01549005,-0.004227304391384285,-5.593129653519631e-05,0.021744224499703403,Wing
2886,-0.1749651,0.2932345,-0.0005678016,0.010270938189301524,0.0002449501987004357,0.0013871392865054642,Wing
2887,-0.1718839,0.2907769,-0.005655956,-0.0004083127187755264,-6.023220329667267e-06,-0.00045175223150761455,Wing
2888,-0.1747764,0.2813837,-0.001464415,0.008992740217377376,-6.150798587799322e-05,0.002080670068848798,Wing
2889,-0.1675171,0.2800616,-0.008512621,-0.0005324231085878433,4.687970556914848e-06,-0.0010313085808216235,Wing
2890,-0.1749328,0.2687231,-0.0007918224,0.007811273680156607,-0.00028466947697337424,0.0007506278586613104,Wing
2891,-0.1677341,0.2689593,-0.00839734,-0.001232459214608083,1.5022645466025563e-05,-0.0023238195215464223,Wing
2892,-0.1749779,0.2560026,0.0004511103,0.018771699934303474,0.00017743986055781836,-0.001463686669024998,Wing
2893,-0.174982,0.2595743,0.0004062676,0.006544882598686381,-0.00012481836078312764,-0.00027307107731799787,Wing
2894,-0.1746481,0.2962449,-0.001849742,0.009104218937855284,0.00010421633000321783,0.001689957140372677,Wing
2895,-0.1711707,0.283879,-0.006240317,-0.0016981353916165046,3.360888855724169e-05,-0.0021610800727908993,Wing
2896,-0.1731031,0.2713171,-0.00441864,0.007386926989660978,3.890191710992709e-05,0.005882870077000014,Wing
2897,-0.1674969,0.2546265,-0.008523249,-0.0035534067185190336,2.8245139650718793e-05,-0.0068207288498643,Wing
2898,-0.1696069,0.2939004,-0.007314865,-0.0021721366518247004,-0.0001364805246012595,-0.0035367018856295343,Wing
2899,-0.148295,0.265753,-0.01480012,-0.008200725506544732,0.00010421287654119935,-0.038124092828121244,Wing
2900,-0.1461718,0.2843811,-0.01524608,-0.008445293237522987,-0.00010586065318940524,-0.04140183814441691,Wing
2901,-0.1281484,0.2703721,-0.01808321,-0.0067740998305240345,4.159871575829919e-05,-0.05619389810076149,Wing
2902,-0.1068737,0.2855226,-0.01996887,-0.0038112060727167195,4.6621864151996555e-05,-0.06169333839395152,Wing
2903,-0.05861153,0.2703729,-0.02091985,0.0010610464830787894,-2.6490153673234808e-05,-0.08038968915577577,Wing
2904,-0.06186483,0.2455251,-0.02095935,0.0005894713109992521,2.831110111424018e-06,-0.05902501588908228,Wing
2905,-0.00405145,0.274786,-0.01875452,0.00668513352746394,-8.660128260220029e-07,-0.11040469655893798,Wing
2906,0.03236085,0.2767741,-0.01613261,0.004499047712081309,3.5739173038787657e-09,-0.055687679466357956,Wing
2907,0.06114465,0.2804225,-0.01357801,0.002449761941485292,1.038180807026551e-05,-0.02587105103427809,Wing
2908,0.07985664,0.2696305,-0.0117216,0.0020062881276606426,-9.455713097483743e-06,-0.019565413378388092,Wing
2909,0.1047022,0.2735082,-0.009034021,0.0011530277373972544,3.141112146240695e-07,-0.010214196055424842,Wing
2910,0.1270792,0.2662815,-0.00639713,-0.00042950823896423885,-8.649377415904959e-07,0.0035133961832209265,Wing
2911,0.1292074,0.283807,-0.006135393,-0.0006451214479772381,8.197145659998039e-07,0.005246892712796847,Wing
2912,0.1492781,0.2704791,-0.003568728,-0.0009831249821260623,-4.0956349189976597e-07,0.00742932121149877,Wing
2913,0.1470123,0.2878919,-0.003867621,-0.0008117693196674875,1.0380199838951205e-06,0.006197571043915624,Wing
2914,0.175,0.275,0.0,0.013533872998304492,-2.0461964291133276e-06,-0.013367543891912708,Wing
2915,0.1622566,0.2855444,-0.001809524,-0.0036744637800390383,1.7071321952169707e-05,0.026485818827843323,Wing
2916,0.1603336,0.2258356,0.00207536,-0.0005547723883044124,6.496918927198059e-07,-0.004042871232463997,Wing
2917,0.1452596,0.2181728,0.004097194,-0.0019728502344881636,-1.0198312212022283e-06,-0.015158359096445157,Wing
2918,0.1478483,0.2360761,0.003757617,-0.0006522550999030335,2.0958067248360417e-07,-0.004971678883403148,Wing
2919,0.1255241,0.2160281,0.006587167,-8.109613881948604e-05,-2.5281096015967565e-07,-0.0006694935471281143,Wing
2920,0.1270469,0.2332051,0.006401095,-0.0006536021285913919,1.5017403538208163e-06,-0.005354278346846472,Wing
2921,0.1003965,0.2221635,0.009517744,0.0017832513683603665,-2.0256087640100693e-06,0.016087160138703333,Wing
2922,0.1080757,0.2387739,0.008649742,0.0005816795826632841,3.2817564691003923e-07,0.0050896454481831905,Wing
2923,0.07041691,0.2244043,0.01267648,0.0033495526193732996,-5.946389086844189e-07,0.03403315200731852,Wing
2924,0.03567813,0.2270814,0.01585808,0.003697958482345316,2.813763521931998e-06,0.04470793480152604,Wing
2925,-0.002401173,0.2275469,0.01865277,0.0075547110546491415,-7.739301869275297e-07,0.12243238725782891,Wing
2926,-0.05603812,0.2231773,0.02088007,0.001346611150780065,-4.77214282878521e-06,0.08226730333196196,Wing
2927,-0.08183113,0.2317327,0.0209099,-0.0011319333318720514,-6.751167655392256e-05,0.07096316142021439,Wing
2928,-0.1043228,0.2175645,0.02011929,-0.003839775778509674,-2.0166801767883286e-05,0.06733843270480137,Wing
2929,-0.1006783,0.2434019,0.02031063,-0.0028553142814689227,2.9037179908441616e-05,0.059199637270032544,Wing
2930,-0.1293551,0.223221,0.01793591,-0.008165679610199116,-4.4614805187768426e-05,0.06557837492586832,Wing
2931,-0.1480334,0.2134373,0.01485674,-0.010156923818653386,4.94193327038652e-05,0.046850925538663504,Wing
2932,-0.1449493,0.2310946,0.01548968,-0.0044065780115263705,-5.825023955453745e-05,0.022664171800772553,Wing
2933,-0.1749652,0.2432346,-0.0005672099,0.012431389435260775,0.000295967487545919,0.001676724544537328,Wing
2934,-0.1718865,0.2407769,-0.005653617,0.0028414568870264367,4.182468134242142e-05,0.0031419342175200444,Wing
2935,-0.1747766,0.2313836,-0.001463771,0.01116494306529004,-7.622040348763913e-05,0.0025811517211519965,Wing
2936,-0.1675211,0.230059,-0.008510502,-0.000937598530361137,8.201779563506396e-06,-0.0018154674428647905,Wing
2937,-0.1749329,0.218723,-0.0007916501,0.006625703856730518,-0.00024141660801459063,0.0006364335445020052,Wing
2938,-0.1677358,0.218956,-0.008396412,-0.002183622695992575,2.647932535290292e-05,-0.0041166421394530864,Wing
